200.99503661, 394.493304064,3.0
217.939597303, 372.489304064,3.0
377.462713731, 443.725770731,3.0
366.624301036, 429.500704064,3.0
597.344866581, 468.285837397,3.0
523.170670315, 337.260037397,3.0
836.721369973, 115.771304064,3.0
374.409639732, 243.908037397,3.0
615.831466173, 384.380570731,3.0
625.372322419, 511.628237397,3.0
