0.0,0.0,0.0,0.0,627.3995414613836,0.0,1037.7164065838826,627.3995414613836,0.0,1037.7164065838826,0.0,0.0
206.91800016788156,271.4357640644446,0.0,206.91800016788156,271.4357640644446,300.0,210.87173099606582,279.23732406401507,300.0,210.87173099606582,279.23732406401507,0.0
210.87173099606582,279.23732406401507,0.0,210.87173099606582,279.23732406401507,300.0,210.59695433609724,285.38299739730917,300.0,210.59695433609724,285.38299739730917,0.0
210.59695433609724,285.38299739730917,0.0,210.59695433609724,285.38299739730917,300.0,204.7808483688191,285.43856406383554,300.0,204.7808483688191,285.43856406383554,0.0
204.7808483688191,285.43856406383554,0.0,204.7808483688191,285.43856406383554,300.0,202.03308177008256,285.371884063846,300.0,202.03308177008256,285.371884063846,0.0
202.03308177008256,285.371884063846,0.0,202.03308177008256,285.371884063846,300.0,201.79646853513603,272.09145073087717,300.0,201.79646853513603,272.09145073087717,0.0
201.79646853513603,272.09145073087717,0.0,201.79646853513603,272.09145073087717,300.0,206.91800016788156,271.4357640644446,300.0,206.91800016788156,271.4357640644446,0.0
204.7808483688191,285.43856406383554,0.0,204.7808483688191,285.43856406383554,300.0,204.80374642380517,290.6840573976652,300.0,204.80374642380517,290.6840573976652,0.0
204.80374642380517,290.6840573976652,0.0,204.80374642380517,290.6840573976652,300.0,210.6198523910833,290.6284907311388,300.0,210.6198523910833,290.6284907311388,0.0
210.6198523910833,290.6284907311388,0.0,210.6198523910833,290.6284907311388,300.0,210.59695433609724,285.38299739730917,300.0,210.59695433609724,285.38299739730917,0.0
210.59695433609724,285.38299739730917,0.0,210.59695433609724,285.38299739730917,300.0,204.7808483688191,285.43856406383554,300.0,204.7808483688191,285.43856406383554,0.0
623.9068468995375,333.3925973977027,0.0,623.9068468995375,333.3925973977027,300.0,625.4562819537765,332.6702307304908,300.0,625.4562819537765,332.6702307304908,0.0
625.4562819537765,332.6702307304908,0.0,625.4562819537765,332.6702307304908,300.0,629.1733995471498,327.6914573974092,300.0,629.1733995471498,327.6914573974092,0.0
629.1733995471498,327.6914573974092,0.0,629.1733995471498,327.6914573974092,300.0,629.8298104567959,321.5902373971782,300.0,629.8298104567959,321.5902373971782,0.0
629.8298104567959,321.5902373971782,0.0,629.8298104567959,321.5902373971782,300.0,628.0819255926325,317.58943739780347,300.0,628.0819255926325,317.58943739780347,0.0
628.0819255926325,317.58943739780347,0.0,628.0819255926325,317.58943739780347,300.0,625.8531815736256,315.7335107307688,300.0,625.8531815736256,315.7335107307688,0.0
625.8531815736256,315.7335107307688,0.0,625.8531815736256,315.7335107307688,300.0,627.5247395878807,309.53227073094826,300.0,627.5247395878807,309.53227073094826,0.0
627.5247395878807,309.53227073094826,0.0,627.5247395878807,309.53227073094826,300.0,622.6092904501455,306.7539373975227,300.0,622.6092904501455,306.7539373975227,0.0
622.6092904501455,306.7539373975227,0.0,622.6092904501455,306.7539373975227,300.0,562.0744657424059,304.431250730561,300.0,562.0744657424059,304.431250730561,0.0
562.0744657424059,304.431250730561,0.0,562.0744657424059,304.431250730561,300.0,561.4791163127678,313.55529739724943,300.0,561.4791163127678,313.55529739724943,0.0
