"rssilog_id","rssilog_rssi","rssilog_antenna","rssilog_timestamp2","session_sso"
18392955,-44,8,"8000",178
18392929,-55,3,"0",178
18392928,-44,4,"0",178
18392926,-47,8,"0",178
18392927,-54,4,"2000",178
18392914,-45,8,"10000",178
18392863,-72,4,"30000",178
18392727,-37,8,"1000",178
18392725,-44,4,"0",178
18392724,-44,4,"0",178
18392723,-38,8,"16000",178
18392646,-53,8,"0",178
18392645,-51,4,"0",178
18392644,-44,4,"0",178
18392643,-50,8,"14000",178
18392580,-52,8,"0",178
18392579,-50,8,"11000",178
18392535,-42,8,"0",178
18392534,-28,8,"5000",178
18392505,-19,8,"6000",178
18392486,-44,8,"0",178
18392485,-52,8,"6000",178
18392461,-40,8,"7000",178
18392437,-36,8,"0",178
18392436,-41,8,"4000",178
18392414,-44,8,"0",178
18392413,-41,8,"10000",178
18392370,-36,8,"0",178
18392369,-34,8,"4000",178
18392343,-41,8,"0",178
18392342,-39,8,"5000",178
18392319,-39,8,"0",178
18392318,-38,8,"5000",178
18392300,-38,8,"1000",178
18392299,-40,8,"165196000",178
17938931,-52,7,"32000",178
17938882,-40,7,"0",178
17938881,-38,7,"5000",178
17938873,-38,7,"0",178
17938872,-40,7,"5000",178
17938866,-44,7,"0",178
17938865,-44,7,"9000",178
17938852,-26,7,"0",178
17938851,-27,7,"89000",178
17938729,-56,5,"0",178
17938728,-75,5,"0",178
17938727,-22,9,"20000",178
17938693,-42,5,"51000",178
17938614,-32,5,"7000",178
17938606,-82,5,"25000",178
17938574,-20,5,"165000",178
17938300,-22,5,"64000",178
17938188,-42,5,"5000",178
17938177,-42,5,"5000",178
17938168,-76,5,"18000",178
17938133,-48,5,"56000",178
17938034,-70,5,"17000",178
17937999,-43,5,"5000",178
17937990,-43,5,"4000",178
17937980,-42,5,"5000",178
17937969,-45,5,"5000",178
17937959,-43,5,"6000",178
17937950,-42,5,"7000",178
17937933,-42,5,"5000",178
17937920,-43,5,"4000",178
17937910,-48,5,"9000",178
17937890,-46,5,"30000",178
17937831,-46,5,"40000",178
17937729,-44,5,"5000",178
17937714,-46,5,"49000",178
17937603,-42,5,"5000",178
17937591,-42,5,"28000",178
17937548,-46,5,"67000",178
17937433,-46,5,"5000",178
17937423,-70,5,"163000",178
17937090,-27,5,"8000",178
17937073,-42,5,"4000",178
17937062,-46,5,"65000",178
17936930,-69,5,"17000",178
17936906,-21,5,"7000",178
17936894,-44,5,"4000",178
17936878,-56,5,"38000",178
17936809,-19,5,"5000",178
17936801,-46,5,"6000",178
17936789,-46,5,"5000",178
17936778,-42,5,"5000",178
17936770,-44,5,"7000",178
17936756,-21,5,"113000",178
17936571,-53,5,"8000",178
17936559,-53,5,"11000",178
17936538,-51,5,"8000",178
17936522,-42,5,"5000",178
17936515,-42,5,"6000",178
17936505,-26,5,"9000",178
17936492,-21,5,"41000",178
17936423,-51,5,"6000",178
17936409,-50,5,"7000",178
17936387,-48,5,"6000",178
17936369,-48,5,"6000",178
17936355,-21,5,"7000",178
17936338,-42,5,"5000",178
17936322,-44,5,"5000",178
17936311,-56,5,"9000",178
17936289,-54,5,"7000",178
17936266,-46,5,"6000",178
17936254,-56,5,"10000",178
17936231,-58,5,"11000",178
17936215,-48,5,"6000",178
17936206,-48,5,"8000",178
17936191,-42,5,"5000",178
17936183,-46,5,"4000",178
17936174,-28,5,"11000",178
17936157,-52,5,"11000",178
17936135,-21,5,"4000",178
17936125,-47,5,"5000",178
17936118,-49,5,"9000",178
17936097,-54,5,"12000",178
17936071,-48,5,"10000",178
17936053,-23,5,"7000",178
17936040,-44,5,"5000",178
17936032,-46,5,"5000",178
17936024,-60,5,"10000",178
17936007,-80,5,"24000",178
17935966,-48,5,"5000",178
17935957,-50,5,"5000",178
17935947,-47,5,"8000",178
17935933,-44,5,"5000",178
17935921,-52,5,"7000",178
17935908,-43,5,"4000",178
17935900,-21,5,"5000",178
17935892,-24,5,"7000",178
17935881,-57,5,"10000",178
17935864,-42,5,"5000",178
17935854,-42,5,"5000",178
17935847,-48,5,"5000",178
17935838,-44,5,"5000",178
17935829,-26,5,"10000",178
17935813,-48,5,"8000",178
17935799,-22,5,"6000",178
17935790,-56,5,"9000",178
17935775,-56,5,"9000",178
17935762,-22,5,"4000",178
17935751,-74,5,"19000",178
17935718,-48,5,"5000",178
17935706,-62,5,"12000",178
17935678,-52,5,"9000",178
17935649,-44,5,"6000",178
17935632,-45,5,"5000",178
17935617,-54,5,"42000",178
17935500,-54,5,"6000",178
17935482,-72,5,"42000",178
17935391,-66,5,"16000",178
17935354,-70,5,"167000",178
17935092,-67,5,"14000",178
17935067,-60,5,"10000",178
17935050,-46,5,"5000",178
17935038,-56,5,"133000",178
17934851,-84,5,"23000",178
17934831,-76,5,"17000",178
17934812,-56,5,"6000",178
17934806,-55,5,"8000",178
17934797,-82,5,"123000",178
17934650,-67,5,"14000",178
17934631,-70,5,"15000",178
17934605,-48,5,"8000",178
17934596,-55,5,"6000",178
17934585,-55,5,"12000",178
17934571,-42,5,"7000",178
17934562,-44,5,"5000",178
17934554,-80,5,"19000",178
17934536,-55,5,"6000",178
17934528,-52,5,"131000",178
17934368,-70,5,"60000",178
17934266,-44,5,"7000",178
17934247,-54,5,"244000",178
17933827,-44,5,"4000",178
17933820,-42,5,"6000",178
17933810,-43,5,"6000",178
17933797,-53,5,"96000",178
17933603,-43,5,"59000",178
17933506,-57,5,"37000",178
17933453,-53,5,"7000",178
17933442,-54,5,"7000",178
17933430,-55,5,"7000",178
17933418,-52,5,"7000",178
17933403,-53,5,"8000",178
17933395,-54,5,"80000",178
17933257,-49,5,"29000",178
17933208,-62,5,"12000",178
17933189,-50,5,"9000",178
17933172,-46,5,"57000",178
17933073,-52,5,"7000",178
17933060,-86,5,"22000",178
17933023,-52,5,"208000",178
17932698,-63,5,"15000",178
17932673,-26,5,"7000",178
17932658,-42,5,"5000",178
17932647,-42,5,"4000",178
17932638,-44,5,"5000",178
17932624,-56,5,"8000",178
17932606,-60,5,"10000",178
17932590,-59,5,"36000",178
17932536,-48,5,"107000",178
17932378,-46,5,"5000",178
17932372,-43,5,"132000",178
17932063,-22,5,"5000",178
17932056,-47,5,"72000",178
17931900,-57,5,"10000",178
17931878,-82,5,"22000",178
17931839,-54,5,"8000",178
17931819,-49,5,"200000",178
17931458,-42,5,"6000",178
17931450,-24,5,"8000",178
17931423,-56,5,"9000",178
17931409,-26,5,"9000",178
17931390,-49,5,"5000",178
17931386,-44,5,"6000",178
17931373,-44,5,"5000",178
17931365,-43,5,"4000",178
17931354,-51,5,"10000",178
17931334,-53,5,"11000",178
17931311,-43,5,"6000",178
17931299,-72,5,"131000",178
17931073,-23,5,"106000",178
17930870,-49,5,"5000",178
17930854,-70,5,"173000",178
17930560,-54,5,"8000",178
17930551,-57,5,"9000",178
17930532,-62,5,"46000",178
17930420,-42,5,"210000",178
17929984,-55,5,"7000",178
17929970,-43,5,"25000",178
17929920,-65,5,"15000",178
17929895,-43,5,"6000",178
17929888,-24,5,"7000",178
17929879,-21,5,"5000",178
17929867,-44,5,"5000",178
17929856,-58,5,"9000",178
17929839,-52,5,"6000",178
17929829,-51,5,"6000",178
17929821,-49,5,"9000",178
17929807,-52,5,"12000",178
17929781,-56,5,"10000",178
17929763,-46,5,"8000",178
17929755,-57,5,"9000",178
17929734,-62,5,"12000",178
17929712,-42,5,"5000",178
17929700,-49,5,"5000",178
17929689,-26,5,"9000",178
17929667,-52,5,"8000",178
17929655,-22,5,"7000",178
17929645,-43,5,"6000",178
17929632,-45,5,"90000",178
17929492,-44,5,"52000",178
17929428,-44,5,"4000",178
17929418,-60,5,"11000",178
17929402,-47,5,"8000",178
17929386,-52,5,"6000",178
17929374,-57,5,"10000",178
17929357,-48,5,"38000",178
17929310,-42,5,"5000",178
17929304,-43,5,"5000",178
17929294,-43,5,"5000",178
17929284,-43,5,"5000",178
17929276,-42,5,"5000",178
17929266,-42,5,"5000",178
17929258,-42,5,"4000",178
17929247,-62,5,"59000",178
17929135,-25,5,"10000",178
17929113,-22,5,"5000",178
17929104,-42,5,"5000",178
17929095,-53,5,"8000",178
17929079,-48,5,"5000",178
17929068,-22,5,"8000",178
17929051,-44,5,"4000",178
17929042,-45,5,"7000",178
17929033,-44,5,"5000",178
17929023,-43,5,"5000",178
17929013,-46,5,"8000",178
17928997,-48,5,"8000",178
17928980,-43,5,"6000",178
17928970,-22,5,"6000",178
17928959,-44,5,"5000",178
17928945,-42,5,"5000",178
17928938,-43,5,"5000",178
17928931,-43,5,"5000",178
17928919,-22,5,"5000",178
17928913,-42,5,"5000",178
17928906,-43,5,"5000",178
17928896,-44,5,"6000",178
17928888,-46,5,"4000",178
17928880,-49,5,"6000",178
17928870,-57,5,"10000",178
17928850,-22,5,"6000",178
17928839,-44,5,"6000",178
17928831,-43,5,"6000",178
17928823,-45,5,"6000",178
17928809,-48,5,"6000",178
17928797,-53,5,"10000",178
17928782,-44,5,"5000",178
17928773,-48,5,"8000",178
17928757,-22,5,"5000",178
17928750,-66,5,"13000",178
17928716,-45,5,"5000",178
17928704,-57,5,"10000",178
17928680,-64,5,"12000",178
17928654,-52,5,"7000",178
17928636,-50,5,"6000",178
17928615,-46,5,"5000",178
17928599,-46,5,"5000",178
17928583,-50,5,"5000",178
17928568,-43,5,"5000",178
17928551,-22,5,"6000",178
17928539,-51,5,"9000",178
17928512,-54,5,"7000",178
17928494,-45,5,"6000",178
17928481,-22,5,"8000",178
17928459,-46,5,"8000",178
17928436,-44,5,"4000",178
17928422,-48,5,"7000",178
17928400,-86,5,"53000",178
17928246,-35,5,"16000",178
17928204,-61,5,"10000",178
17928181,-54,5,"7000",178
17928169,-22,5,"5000",178
17928157,-45,5,"6000",178
17928148,-60,5,"10000",178
17928136,-62,5,"11000",178
17928115,-52,5,"5000",178
17928109,-48,5,"37000",178
17928066,-62,5,"11000",178
17928050,-63,5,"87000",178
17927931,-63,5,"10000",178
17927917,-44,5,"6000",178
17927909,-83,5,"19000",178
17927882,-61,5,"13000",178
17927866,-58,5,"9000",178
17927851,-46,5,"5000",178
17927846,-48,5,"6000",178
17927839,-85,5,"19000",178
17927817,-62,5,"12000",178
17927799,-45,5,"28000",178
17927760,-46,5,"7000",178
17927750,-44,5,"5000",178
17927742,-66,5,"11000",178
17927717,-53,5,"6000",178
17927701,-52,5,"9000",178
17927686,-51,5,"6000",178
17927669,-56,5,"7000",178
17927652,-84,5,"24000",178
17927605,-52,5,"6000",178
17927596,-50,5,"6000",178
17927587,-50,5,"7000",178
17927576,-62,5,"10000",178
17927559,-54,5,"44000",178
17927482,-65,5,"16000",178
17927453,-35,5,"14000",178
17927433,-46,5,"5000",178
17927426,-23,5,"5000",178
17927417,-70,5,"15000",178
17927394,-51,5,"8000",178
17927381,-50,5,"8000",178
17927369,-59,5,"34000",178
17927325,-56,5,"9000",178
17927309,-50,5,"144000",178
17926963,-60,5,"67000",178
17926828,-52,5,"6000",178
17926820,-72,5,"14000",178
17926793,-56,5,"8000",178
17926776,-46,5,"5000",178
17926764,-46,5,"6000",178
17926745,-84,5,"96000",178
17926558,-80,5,"106000",178
17926294,-60,5,"10000",178
17926273,-80,5,"19000",178
17926230,-48,5,"7000",178
17926203,-46,5,"5000",178
17926189,-50,5,"5000",178
17926173,-56,5,"7000",178
17926149,-56,5,"7000",178
17926125,-63,5,"40000",178
17925997,-72,5,"14000",178
17925954,-58,5,"8000",178
17925930,-70,5,"16000",178
17925875,-30,5,"10000",178
17925846,-44,5,"6000",178
17925834,-24,5,"6000",178
17925811,-64,5,"12000",178
17925769,-56,5,"8000",178
17925750,-54,5,"9000",178
17925731,-28,5,"10000",178
17925719,-44,5,"5000",178
17925708,-48,5,"8000",178
17925691,-56,5,"7000",178
17925678,-58,5,"8000",178
17925659,-83,5,"19000",178
17925626,-75,5,"15000",178
17925604,-46,5,"8000",178
17925593,-66,5,"12000",178
17925569,-54,5,"10000",178
17925553,-56,5,"8000",178
17925541,-54,5,"8000",178
17925524,-75,5,"19000",178
17925488,-58,5,"10000",178
17925471,-55,5,"7000",178
17925452,-53,5,"37000",178
17925368,-44,5,"5000",178
17925356,-51,5,"6000",178
17925345,-50,5,"4000",178
17925339,-56,5,"7000",178
17925325,-60,5,"10000",178
17925301,-72,5,"14000",178
17925270,-70,5,"14000",178
17925240,-56,5,"8000",178
17925227,-56,5,"140000",178
17924969,-48,5,"6000",178
17924954,-62,5,"10000",178
17924929,-51,5,"6000",178
17924919,-53,5,"11000",178
17924900,-23,5,"5000",178
17924891,-44,5,"5000",178
17924882,-70,5,"16000",178
17924854,-44,5,"6000",178
17924843,-46,5,"7000",178
17924832,-57,5,"9000",178
17924818,-56,5,"35000",178
17924757,-59,5,"9000",178
17924737,-44,5,"5000",178
17924727,-74,5,"19000",178
17924690,-48,5,"8000",178
17924673,-30,5,"11000",178
17924641,-46,5,"8000",178
17924622,-50,5,"4000",178
17924609,-26,5,"9000",178
17924586,-37,5,"16000",178
17924556,-45,5,"6000",178
17924546,-48,5,"5000",178
17924533,-72,5,"15000",178
17924495,-72,5,"15000",178
17924466,-54,5,"7000",178
17924453,-68,5,"12000",178
17924431,-66,5,"12000",178
17924409,-54,5,"9000",178
17924386,-46,5,"5000",178
17924376,-25,5,"8000",178
17924357,-58,5,"7000",178
17924345,-51,5,"5000",178
17924335,-51,5,"5000",178
17924325,-60,5,"11000",178
17924307,-52,5,"4000",178
17924296,-64,5,"11000",178
17924275,-26,5,"6000",178
17924264,-44,5,"6000",178
17924249,-53,5,"7000",178
17924239,-51,5,"6000",178
17924228,-48,5,"38000",178
17924159,-64,5,"37000",178
17924092,-50,5,"29000",178
17924044,-55,5,"11000",178
17924022,-52,5,"7000",178
17924016,-60,5,"9000",178
17923996,-71,5,"17000",178
17923965,-50,5,"5000",178
17923955,-50,5,"5000",178
17923947,-84,5,"20000",178
17923911,-58,5,"12000",178
17923891,-45,5,"5000",178
17923882,-62,5,"8000",178
17923870,-26,5,"9000",178
17923854,-52,5,"7000",178
17923844,-70,5,"13000",178
17923817,-52,5,"5000",178
17923807,-48,5,"9000",178
17923784,-50,5,"7000",178
17923770,-45,5,"6000",178
17923747,-54,5,"8000",178
17923725,-28,5,"9000",178
17923703,-51,5,"6000",178
17923689,-24,5,"6000",178
17923678,-84,5,"21000",178
17923635,-51,5,"5000",178
17923621,-64,5,"11000",178
17923599,-45,5,"6000",178
17923585,-42,5,"93000",178
17923392,-49,5,"5000",178
17923378,-55,5,"34000",178
17923321,-41,5,"0",178
17923320,-38,5,"5000",178
17923310,-60,5,"0",178
17923311,-68,5,"19000",178
17923270,-18,5,"0",178
17923269,-15,5,"7000",178
17923250,-42,5,"0",178
17923249,-43,5,"9000",178
17923217,-33,5,"7000",178
17923192,-45,5,"0",178
17923190,-53,5,"13000",178
17923158,-60,4,"0",178
17923157,-36,5,"0",178
17923156,-51,3,"0",178
17923155,-56,3,"0",178
17923154,-42,5,"12000",178
17923108,-39,5,"0",178
17923107,-47,5,"11000",178
17923078,-38,5,"0",178
17923077,-37,5,"15000",178
17923039,-68,3,"0",178
17923037,-52,5,"0",178
17923038,-48,5,"18000",178
17922972,-38,5,"0",178
17922971,-48,3,"0",178
17922970,-41,5,"11000",178
17922943,-60,1,"3000",178
17922932,-56,3,"0",178
17922930,-46,5,"0",178
17922929,-48,3,"0",178
17922928,-58,4,"0",178
17922927,-60,4,"0",178
17922926,-40,5,"11000",178
17922904,-55,4,"0",178
17922901,-46,3,"0",178
17922900,-48,4,"1000",178
17922895,-36,5,"0",178
17922894,-33,3,"0",178
17922893,-35,5,"0",178
17922892,-40,1,"7000",178
17922874,-35,3,"0",178
17922873,-28,5,"0",178
17922871,-35,5,"0",178
17922872,-46,3,"0",178
17922869,-42,1,"0",178
17922868,-45,4,"0",178
17922867,-42,4,"7000",178
17922849,-38,5,"0",178
17922848,-47,4,"0",178
17922847,-34,3,"0",178
17922846,-32,5,"0",178
17922845,-40,3,"0",178
17922844,-45,4,"0",178
17922843,-38,1,"5000",178
17922831,-39,3,"0",178
17922829,-34,5,"0",178
17922830,-47,3,"0",178
17922826,-48,4,"0",178
17922824,-45,1,"0",178
17922823,-42,5,"0",178
17922822,-49,4,"7000",178
17922807,-64,3,"0",178
17922806,-44,5,"0",178
17922805,-52,5,"0",178
17922803,-66,4,"0",178
17922804,-64,4,"0",178
17922802,-50,3,"0",178
17922801,-61,1,"16000",178
17922761,-36,1,"3000",178
17922754,-36,4,"0",178
17922753,-40,3,"0",178
17922752,-38,4,"0",178
17922751,-44,5,"0",178
17922750,-28,5,"0",178
17922749,-31,3,"3000",178
17922742,-37,1,"3000",178
17922728,-27,5,"0",178
17922727,-27,4,"0",178
17922726,-60,3,"0",178
17922725,-22,5,"0",178
17922724,-27,4,"0",178
17922723,-22,3,"3000",178
17922716,-50,1,"10000",178
17922687,-68,3,"0",178
17922686,-70,1,"2000",178
17922680,-50,4,"0",178
17922679,-43,3,"0",178
17922678,-46,5,"0",178
17922677,-48,4,"7000",178
17922654,-50,4,"0",178
17922653,-44,3,"0",178
17922652,-50,4,"0",178
17922651,-53,5,"9000",178
17922630,-62,3,"0",178
17922629,-44,5,"0",178
17922626,-65,4,"0",178
17922625,-48,3,"0",178
17922624,-57,1,"16000",178
17922566,-62,5,"0",178
17922565,-44,3,"0",178
17922563,-68,5,"0",178
17922561,-74,3,"0",178
17922560,-71,1,"15000",178
17922499,-38,3,"0",178
17922498,-37,5,"0",178
17922497,-45,5,"7000",178
17922466,-15,5,"0",178
17922465,-18,5,"0",178
17922464,-18,1,"3000",178
17922450,-41,3,"0",178
17922449,-50,3,"2000",178
17922440,-49,4,"0",178
17922437,-46,5,"0",178
17922436,-51,5,"0",178
17922435,-46,4,"0",178
17922434,-46,1,"8000",178
17922401,-24,4,"0",178
17922400,-22,5,"0",178
17922399,-18,3,"0",178
17922398,-22,4,"0",178
17922397,-48,3,"0",178
17922396,-22,1,"10000",178
17922363,-42,5,"0",178
17922362,-38,3,"0",178
17922361,-30,3,"0",178
17922360,-43,4,"0",178
17922359,-40,4,"0",178
17922358,-44,1,"9000",178
17922324,-35,3,"0",178
17922323,-30,3,"0",178
17922321,-52,5,"0",178
17922322,-36,4,"0",178
17922320,-49,4,"0",178
17922319,-40,1,"9000",178
17922285,-26,3,"0",178
17922284,-38,1,"0",178
17922283,-31,3,"0",178
17922282,-30,4,"4000",178
17922268,-84,5,"2000",178
17922257,-17,4,"0",178
17922256,-21,5,"0",178
17922255,-11,3,"0",178
17922254,-14,3,"0",178
17922253,-19,1,"0",178
17922252,-16,4,"5000",178
17922230,-71,5,"0",178
17922228,-28,3,"0",178
17922229,-45,4,"0",178
17922227,-48,1,"0",178
17922226,-41,3,"0",178
17922225,-38,4,"10000",178
17922203,-22,3,"0",178
17922202,-34,4,"0",178
17922201,-32,3,"0",178
17922200,-28,4,"0",178
17922199,-71,1,"6000",178
17922180,-66,5,"0",178
17922178,-70,8,"3000",178
17922172,-42,4,"0",178
17922171,-54,5,"0",178
17922170,-35,3,"0",178
17922169,-37,3,"0",178
17922168,-36,4,"12000",178
17922128,-36,3,"0",178
17922126,-35,4,"0",178
17922124,-32,4,"0",178
17922123,-39,3,"0",178
17922121,-40,1,"5000",178
17922105,-46,4,"0",178
17922104,-51,4,"0",178
17922103,-54,3,"0",178
17922102,-43,3,"0",178
17922101,-51,1,"9000",178
17922086,-58,4,"0",178
17922083,-60,3,"0",178
17922081,-72,1,"12000",178
17922048,-50,3,"0",178
17922047,-52,4,"9000",178
17922027,-71,4,"0",178
17922026,-46,1,"7000",178
17922010,-44,1,"7000",178
17922001,-69,4,"0",178
17922000,-65,1,"16000",178
17921977,-20,4,"3000",178
17921976,-51,3,"7000",178
17921961,-58,3,"10000",178
17921943,-32,3,"10000",178
17921924,-50,4,"7000",178
17921908,-41,1,"6000",178
17921898,-40,1,"5000",178
17921890,-40,1,"4000",178
17921882,-25,1,"10000",178
17921866,-42,1,"8000",178
17921849,-44,1,"5000",178
17921836,-20,1,"5000",178
17921823,-48,1,"11000",178
17921798,-55,1,"9000",178
17921778,-64,3,"5000",178
17921767,-42,1,"5000",178
17921756,-40,1,"5000",178
17921747,-44,1,"8000",178
17921735,-46,1,"9000",178
17921700,-65,4,"0",178
17921699,-50,1,"5000",178
17921686,-43,3,"5000",178
17921661,-72,3,"0",178
17921660,-72,4,"1000",178
17921648,-50,1,"8000",178
17921629,-47,1,"6000",178
17921614,-40,1,"0",178
17921612,-44,4,"1000",178
17921606,-58,3,"4000",178
17921596,-44,1,"6000",178
17921575,-24,1,"11000",178
17921552,-46,1,"5000",178
17921532,-40,1,"7000",178
17921515,-44,1,"5000",178
17921507,-54,1,"9000",178
17921487,-36,3,"0",178
17921486,-40,4,"0",178
17921485,-43,4,"0",178
17921484,-44,1,"4000",178
17921474,-28,3,"0",178
17921473,-59,4,"0",178
17921472,-26,4,"0",178
17921471,-27,1,"5000",178
17921463,-21,3,"11000",178
17921436,-24,4,"2000",178
17921434,-17,4,"0",178
17921433,-14,3,"0",178
17921432,-18,3,"0",178
17921431,-18,1,"0",178
17921430,-24,5,"9000",178
17921407,-70,5,"1000",178
17921405,-36,3,"0",178
17921403,-46,4,"0",178
17921402,-50,3,"0",178
17921401,-39,4,"0",178
17921400,-48,1,"15000",178
17921360,-46,8,"1000",178
17921358,-36,3,"0",178
17921357,-28,4,"0",178
17921356,-34,4,"0",178
17921355,-23,5,"0",178
17921354,-26,3,"0",178
17921353,-38,1,"7000",178
17921340,-14,1,"0",178
17921339,-14,4,"0",178
17921338,-48,5,"0",178
17921337,-13,3,"0",178
17921336,-14,3,"0",178
17921335,-13,4,"5000",178
17921327,-62,5,"0",178
17921325,-44,4,"0",178
17921323,-47,4,"0",178
17921324,-40,3,"0",178
17921322,-44,3,"0",178
17921321,-44,1,"14000",178
17921291,-30,4,"0",178
17921290,-28,3,"0",178
17921289,-32,4,"0",178
17921288,-45,5,"0",178
17921287,-29,1,"0",178
17921286,-26,3,"6000",178
17921270,-15,4,"0",178
17921269,-14,3,"0",178
17921268,-16,4,"0",178
17921267,-12,3,"0",178
17921266,-14,1,"2000",178
17921260,-59,5,"3000",178
17921251,-44,4,"0",178
17921250,-48,4,"2000",178
17921244,-32,3,"0",178
17921243,-32,3,"0",178
17921242,-39,1,"56000",178
17921070,-40,4,"0",178
17921069,-34,3,"0",178
17921068,-20,1,"2000",178
17921057,-18,4,"0",178
17921056,-26,3,"0",178
17921055,-18,5,"0",178
17921054,-41,5,"5000",178
17921037,-40,3,"0",178
17921035,-40,5,"8000",178
17921008,-52,3,"124000",178
17920671,-56,4,"0",178
17920670,-50,5,"0",178
17920669,-58,5,"0",178
17920668,-54,3,"0",178
17920667,-58,4,"15000",178
17920625,-32,4,"0",178
17920624,-51,5,"0",178
17920623,-48,3,"0",178
17920622,-66,3,"0",178
17920621,-57,5,"0",178
17920620,-60,4,"16000",178
17920592,-19,5,"0",178
17920591,-15,5,"0",178
17920590,-40,3,"0",178
17920589,-41,4,"0",178
17920588,-20,4,"0",178
17920587,-42,3,"64000",178
17920423,-64,5,"0",178
