rssilog_id , rssilog_rssi , rssilog_antenna ,     rssilog_timestamp2     , session_sso 
17919730,-63, 11.0.0.24       , 2016-01-24 17:15:05.445143 ,178
17919727,-72, 11.0.0.23       , 2016-01-24 17:15:05.345723 ,178
17919720,-27, 11.0.0.24       , 2016-01-24 17:15:00.874828 ,178
17919713,-29, 11.0.0.23       , 2016-01-24 17:15:00.540853 ,178
17919521,-130, 11.0.0.13       , 2016-01-24 17:14:07.238125 ,178
17919451,-103, 11.0.0.13       , 2016-01-24 17:13:55.214408 ,178
17919414,-90, 11.0.0.13       , 2016-01-24 17:13:49.485649 ,178
17919413,-85, 11.0.0.14       , 2016-01-24 17:13:49.457926 ,178
17919386,-82, 11.0.0.13       , 2016-01-24 17:13:43.206228 ,178
17919385,-85, 11.0.0.14       , 2016-01-24 17:13:43.141761 ,178
17919353,-78, 11.0.0.13       , 2016-01-24 17:13:37.140431 ,178
17919352,-76, 11.0.0.14       , 2016-01-24 17:13:37.132745 ,178
17919328,-78, 11.0.0.13       , 2016-01-24 17:13:30.175772 ,178
17919308,-109, 11.0.0.13       , 2016-01-24 17:13:25.130157 ,178
17919264,-81, 11.0.0.13       , 2016-01-24 17:13:13.117542 ,178
17919235,-92, 11.0.0.13       , 2016-01-24 17:13:03.782053 ,178
17919216,-81, 11.0.0.13       , 2016-01-24 17:12:55.121821 ,178
17919196,-68, 11.0.0.13       , 2016-01-24 17:12:47.70045  ,178
17919176,-37, 11.0.0.13       , 2016-01-24 17:12:38.675879 ,178
17919162,-114, 11.0.0.13       , 2016-01-24 17:12:33.99789  ,178
17919131,-106, 11.0.0.13       , 2016-01-24 17:12:22.564721 ,178
17919110,-43, 11.0.0.13       , 2016-01-24 17:12:16.558151 ,178
17919089,-45, 11.0.0.13       , 2016-01-24 17:12:11.125783 ,178
17919074,-87, 11.0.0.13       , 2016-01-24 17:12:05.680843 ,178
17919057,-44, 11.0.0.13       , 2016-01-24 17:12:00.47059  ,178
17899297,-118, 11.0.0.24       , 2016-01-24 14:35:33.594742 ,178
17899277,-42, 11.0.0.24       , 2016-01-24 14:35:21.774928 ,178
17899266,-117, 11.0.0.24       , 2016-01-24 14:35:16.423459 ,178
17899249,-121, 11.0.0.24       , 2016-01-24 14:35:07.424692 ,178
17899229,-109, 11.0.0.24       , 2016-01-24 14:34:55.407608 ,178
17899207,-96, 11.0.0.24       , 2016-01-24 14:34:43.298101 ,178
17899189,-87, 11.0.0.24       , 2016-01-24 14:34:36.18053  ,178
17899177,-85, 11.0.0.24       , 2016-01-24 14:34:30.41274  ,178
17899124,-113, 11.0.0.24       , 2016-01-24 14:34:07.787006 ,178
17899106,0, 11.0.0.24       , 2016-01-24 14:33:59.381035 ,178
17899071,-60, 11.0.0.24       , 2016-01-24 14:33:33.394841 ,178
17899049,-60, 11.0.0.24       , 2016-01-24 14:33:20.326743 ,178
17899031,-97, 11.0.0.24       , 2016-01-24 14:33:08.057399 ,178
17899016,-132, 11.0.0.24       , 2016-01-24 14:32:59.409738 ,178
17898991,-100, 11.0.0.24       , 2016-01-24 14:32:46.383132 ,178
17898971,-110, 11.0.0.24       , 2016-01-24 14:32:37.319467 ,178
17898956,-43, 11.0.0.24       , 2016-01-24 14:32:29.222907 ,178
17898954,-44, 11.0.0.24       , 2016-01-24 14:32:24.003142 ,178
17898947,-108, 11.0.0.24       , 2016-01-24 14:32:19.133471 ,178
17898940,0, 11.0.0.24       , 2016-01-24 14:32:12.799449 ,178
17898871,-114, 11.0.0.24       , 2016-01-24 14:31:31.592789 ,178
17898854,-89, 11.0.0.24       , 2016-01-24 14:31:19.036379 ,178
17898844,-169, 11.0.0.24       , 2016-01-24 14:31:13.848015 ,178
17898805,-127, 11.0.0.24       , 2016-01-24 14:30:53.514697 ,178
17898780,-106, 11.0.0.24       , 2016-01-24 14:30:41.470191 ,178
17898764,-89, 11.0.0.24       , 2016-01-24 14:30:32.348865 ,178
17898754,-102, 11.0.0.24       , 2016-01-24 14:30:27.7868   ,178
17898735,-143, 11.0.0.24       , 2016-01-24 14:30:18.341651 ,178
17898704,0, 11.0.0.24       , 2016-01-24 14:29:58.372077 ,178
17898655,-111, 11.0.0.24       , 2016-01-24 14:29:31.10215  ,178
17898643,-114, 11.0.0.24       , 2016-01-24 14:29:23.635873 ,178
17898620,-88, 11.0.0.24       , 2016-01-24 14:29:12.33406  ,178
17898611,-100, 11.0.0.24       , 2016-01-24 14:29:07.670312 ,178
17898600,-176, 11.0.0.24       , 2016-01-24 14:29:02.649069 ,178
17898554,-102, 11.0.0.24       , 2016-01-24 14:28:39.780603 ,178
17898543,-55, 11.0.0.24       , 2016-01-24 14:28:33.760466 ,178
17898520,-89, 11.0.0.24       , 2016-01-24 14:28:21.588478 ,178
17898508,-53, 11.0.0.24       , 2016-01-24 14:28:16.332824 ,178
17898485,-87, 11.0.0.24       , 2016-01-24 14:28:08.483883 ,178
17898475,-139, 11.0.0.24       , 2016-01-24 14:28:03.05988  ,178
17898436,-120, 11.0.0.24       , 2016-01-24 14:27:45.543677 ,178
17898417,-115, 11.0.0.24       , 2016-01-24 14:27:34.043074 ,178
17898390,-97, 11.0.0.24       , 2016-01-24 14:27:25.560713 ,178
17898376,-127, 11.0.0.24       , 2016-01-24 14:27:20.61298  ,178
17898350,-102, 11.0.0.24       , 2016-01-24 14:27:08.866942 ,178
17898340,-100, 11.0.0.24       , 2016-01-24 14:27:03.03806  ,178
17898327,-88, 11.0.0.24       , 2016-01-24 14:26:57.05966  ,178
17898315,-58, 11.0.0.24       , 2016-01-24 14:26:50.43798  ,178
17898299,-88, 11.0.0.24       , 2016-01-24 14:26:40.903912 ,178
17898288,-88, 11.0.0.24       , 2016-01-24 14:26:34.361608 ,178
17898283,-113, 11.0.0.24       , 2016-01-24 14:26:29.774372 ,178
17898265,-89, 11.0.0.24       , 2016-01-24 14:26:21.565225 ,178
17898254,-51, 11.0.0.24       , 2016-01-24 14:26:15.648863 ,178
17898245,-89, 11.0.0.24       , 2016-01-24 14:26:09.521746 ,178
17898237,-46, 11.0.0.24       , 2016-01-24 14:26:03.543127 ,178
17898229,-91, 11.0.0.24       , 2016-01-24 14:25:58.626293 ,178
17898219,-90, 11.0.0.24       , 2016-01-24 14:25:52.893003 ,178
17898214,-89, 11.0.0.24       , 2016-01-24 14:25:47.639435 ,178
17898203,-112, 11.0.0.24       , 2016-01-24 14:25:42.590687 ,178
17898187,-115, 11.0.0.24       , 2016-01-24 14:25:35.625805 ,178
17898171,-88, 11.0.0.24       , 2016-01-24 14:25:24.566933 ,178
17898163,-88, 11.0.0.24       , 2016-01-24 14:25:18.527341 ,178
17898154,-126, 11.0.0.24       , 2016-01-24 14:25:11.465662 ,178
17898143,-50, 11.0.0.24       , 2016-01-24 14:24:59.450453 ,178
17898129,-88, 11.0.0.24       , 2016-01-24 14:24:50.443809 ,178
17898123,-66, 11.0.0.24       , 2016-01-24 14:24:45.790884 ,178
17898109,-88, 11.0.0.24       , 2016-01-24 14:24:32.922817 ,178
17898101,-45, 11.0.0.24       , 2016-01-24 14:24:26.975554 ,178
17898092,-114, 11.0.0.24       , 2016-01-24 14:24:20.368447 ,178
17898082,-101, 11.0.0.24       , 2016-01-24 14:24:09.370144 ,178
17898073,-88, 11.0.0.24       , 2016-01-24 14:24:02.75627  ,178
17898065,-86, 11.0.0.24       , 2016-01-24 14:23:57.473044 ,178
17815108,-48, 11.0.0.13       , 2016-01-23 20:00:26.49508  ,178
17815106,-93, 11.0.0.14       , 2016-01-23 20:00:25.001806 ,178
17815100,-101, 11.0.0.13       , 2016-01-23 20:00:21.989512 ,178
17815096,-96, 11.0.0.14       , 2016-01-23 20:00:19.768384 ,178
17815092,-90, 11.0.0.14       , 2016-01-23 20:00:14.624144 ,178
17815091,-85, 11.0.0.13       , 2016-01-23 20:00:14.623127 ,178
17815081,-103, 11.0.0.14       , 2016-01-23 20:00:05.524829 ,178
17815080,-118, 11.0.0.13       , 2016-01-23 20:00:05.523711 ,178
17815064,-79, 11.0.0.14       , 2016-01-23 19:59:55.955579 ,178
17815052,-87, 11.0.0.14       , 2016-01-23 19:59:48.817895 ,178
17815051,-88, 11.0.0.13       , 2016-01-23 19:59:48.704415 ,178
17814933,0, 11.0.0.24       , 2016-01-23 19:58:04.264647 ,178
17814932,0, 11.0.0.23       , 2016-01-23 19:58:04.198367 ,178
17814892,-96, 11.0.0.23       , 2016-01-23 19:57:22.777654 ,178
17814891,-78, 11.0.0.24       , 2016-01-23 19:57:22.7537   ,178
17814860,-77, 11.0.0.24       , 2016-01-23 19:56:57.148354 ,178
17814853,0, 11.0.0.24       , 2016-01-23 19:56:52.598937 ,178
17814477,-89, 11.0.0.24       , 2016-01-23 19:52:25.390071 ,178
17814464,-144, 11.0.0.24       , 2016-01-23 19:52:19.128448 ,178
17814420,-131, 11.0.0.24       , 2016-01-23 19:52:02.486356 ,178
17814385,-115, 11.0.0.24       , 2016-01-23 19:51:48.38237  ,178
17814374,-110, 11.0.0.24       , 2016-01-23 19:51:40.657668 ,178
17814370,-112, 11.0.0.24       , 2016-01-23 19:51:33.613802 ,178
17814361,-99, 11.0.0.24       , 2016-01-23 19:51:26.495636 ,178
17814347,-110, 11.0.0.24       , 2016-01-23 19:51:19.507819 ,178
17814334,-124, 11.0.0.24       , 2016-01-23 19:51:12.567881 ,178
17814312,-89, 11.0.0.24       , 2016-01-23 19:51:00.032349 ,178
17814305,-89, 11.0.0.24       , 2016-01-23 19:50:55.206059 ,178
17814301,0, 11.0.0.24       , 2016-01-23 19:50:50.057758 ,178
17813307,-102, 11.0.0.24       , 2016-01-23 19:40:44.250033 ,178
17813295,0, 11.0.0.24       , 2016-01-23 19:40:39.111205 ,178
17813219,-43, 11.0.0.24       , 2016-01-23 19:39:42.783829 ,178
17813215,-176, 11.0.0.24       , 2016-01-23 19:39:37.792169 ,178
17813188,-96, 11.0.0.24       , 2016-01-23 19:39:15.609485 ,178
17813175,-100, 11.0.0.24       , 2016-01-23 19:39:07.78041  ,178
17813171,-47, 11.0.0.24       , 2016-01-23 19:39:01.590557 ,178
17813160,-90, 11.0.0.24       , 2016-01-23 19:38:55.173929 ,178
17813154,-45, 11.0.0.24       , 2016-01-23 19:38:50.232053 ,178
17813145,-98, 11.0.0.24       , 2016-01-23 19:38:44.787643 ,178
17813135,0, 11.0.0.24       , 2016-01-23 19:38:39.711955 ,178
17813101,-88, 11.0.0.24       , 2016-01-23 19:38:15.244902 ,178
17813094,-140, 11.0.0.24       , 2016-01-23 19:38:10.462065 ,178
17813074,-110, 11.0.0.24       , 2016-01-23 19:37:54.115483 ,178
17813063,-43, 11.0.0.24       , 2016-01-23 19:37:46.411176 ,178
17813057,-104, 11.0.0.24       , 2016-01-23 19:37:41.709957 ,178
17813050,-124, 11.0.0.24       , 2016-01-23 19:37:35.494393 ,178
17813036,-110, 11.0.0.24       , 2016-01-23 19:37:25.855005 ,178
17813028,-118, 11.0.0.24       , 2016-01-23 19:37:18.885266 ,178
17813014,0, 11.0.0.24       , 2016-01-23 19:37:09.379748 ,178
17812956,-88, 11.0.0.24       , 2016-01-23 19:36:33.624218 ,178
17812949,-87, 11.0.0.24       , 2016-01-23 19:36:27.597196 ,178
17812933,-64, 11.0.0.24       , 2016-01-23 19:36:22.628273 ,178
17812899,-105, 11.0.0.24       , 2016-01-23 19:36:07.64307  ,178
17812876,-98, 11.0.0.24       , 2016-01-23 19:35:57.103696 ,178
17812857,-96, 11.0.0.24       , 2016-01-23 19:35:48.647471 ,178
17812849,-130, 11.0.0.24       , 2016-01-23 19:35:43.560564 ,178
17812826,-51, 11.0.0.24       , 2016-01-23 19:35:31.515611 ,178
17812814,-95, 11.0.0.24       , 2016-01-23 19:35:23.237848 ,178
17812801,-87, 11.0.0.24       , 2016-01-23 19:35:15.41882  ,178
17812790,-90, 11.0.0.24       , 2016-01-23 19:35:09.258936 ,178
17812784,0, 11.0.0.24       , 2016-01-23 19:35:03.104488 ,178
17812746,-87, 11.0.0.24       , 2016-01-23 19:34:35.992141 ,178
17812738,-47, 11.0.0.24       , 2016-01-23 19:34:30.63079  ,178
17812722,-87, 11.0.0.24       , 2016-01-23 19:34:24.779948 ,178
17812712,-42, 11.0.0.24       , 2016-01-23 19:34:19.473944 ,178
17812700,-100, 11.0.0.24       , 2016-01-23 19:34:13.161256 ,178
17812688,-111, 11.0.0.24       , 2016-01-23 19:34:08.143642 ,178
17812674,-94, 11.0.0.24       , 2016-01-23 19:34:00.229805 ,178
17812661,-106, 11.0.0.24       , 2016-01-23 19:33:53.639748 ,178
17812631,-86, 11.0.0.24       , 2016-01-23 19:33:42.048775 ,178
17812618,-96, 11.0.0.24       , 2016-01-23 19:33:37.295195 ,178
17812614,-105, 11.0.0.24       , 2016-01-23 19:33:32.474981 ,178
17812599,-43, 11.0.0.24       , 2016-01-23 19:33:25.250565 ,178
17812585,-45, 11.0.0.24       , 2016-01-23 19:33:19.567481 ,178
17812576,-88, 11.0.0.24       , 2016-01-23 19:33:13.540067 ,178
17812565,-89, 11.0.0.24       , 2016-01-23 19:33:08.226224 ,178
17812555,-103, 11.0.0.24       , 2016-01-23 19:33:02.943003 ,178
17812547,-44, 11.0.0.24       , 2016-01-23 19:32:57.972982 ,178
17812541,-105, 11.0.0.24       , 2016-01-23 19:32:53.002785 ,178
17812527,-136, 11.0.0.24       , 2016-01-23 19:32:46.849407 ,178
17812492,-111, 11.0.0.24       , 2016-01-23 19:32:30.345486 ,178
17812474,-89, 11.0.0.24       , 2016-01-23 19:32:20.933451 ,178
17812467,-44, 11.0.0.24       , 2016-01-23 19:32:15.111472 ,178
17812452,-88, 11.0.0.24       , 2016-01-23 19:32:10.147162 ,178
17812439,-90, 11.0.0.24       , 2016-01-23 19:32:05.222134 ,178
17812429,-102, 11.0.0.24       , 2016-01-23 19:32:00.944615 ,178
17812409,0, 11.0.0.24       , 2016-01-23 19:31:51.349407 ,178
17812320,-108, 11.0.0.24       , 2016-01-23 19:31:07.538427 ,178
17812306,0, 11.0.0.24       , 2016-01-23 19:31:00.752336 ,178
17812228,-100, 11.0.0.24       , 2016-01-23 19:30:12.870296 ,178
17812220,0, 11.0.0.24       , 2016-01-23 19:30:07.863941 ,178
17812174,-113, 11.0.0.24       , 2016-01-23 19:29:36.037199 ,178
17812157,-101, 11.0.0.24       , 2016-01-23 19:29:24.766225 ,178
17812148,-88, 11.0.0.24       , 2016-01-23 19:29:18.233587 ,178
17812137,-108, 11.0.0.24       , 2016-01-23 19:29:13.714139 ,178
17812125,-123, 11.0.0.24       , 2016-01-23 19:29:07.460641 ,178
17812109,-43, 11.0.0.24       , 2016-01-23 19:28:57.079205 ,178
17812098,-106, 11.0.0.24       , 2016-01-23 19:28:51.799439 ,178
17812088,-142, 11.0.0.24       , 2016-01-23 19:28:45.424763 ,178
17812066,-123, 11.0.0.24       , 2016-01-23 19:28:31.05979  ,178
17812040,-91, 11.0.0.24       , 2016-01-23 19:28:20.120207 ,178
17812034,-95, 11.0.0.24       , 2016-01-23 19:28:15.093543 ,178
17812023,-91, 11.0.0.24       , 2016-01-23 19:28:10.078688 ,178
17812011,-114, 11.0.0.24       , 2016-01-23 19:28:05.658452 ,178
17811984,-87, 11.0.0.24       , 2016-01-23 19:27:55.085329 ,178
17811976,-88, 11.0.0.24       , 2016-01-23 19:27:50.225024 ,178
17811958,-127, 11.0.0.24       , 2016-01-23 19:27:45.645035 ,178
17811930,0, 11.0.0.24       , 2016-01-23 19:27:32.143245 ,178
17811787,-117, 11.0.0.24       , 2016-01-23 19:26:07.87736  ,178
17811774,0, 11.0.0.24       , 2016-01-23 19:25:57.24685  ,178
17811740,-104, 11.0.0.24       , 2016-01-23 19:25:27.938197 ,178
17811728,-137, 11.0.0.24       , 2016-01-23 19:25:21.494477 ,178
17811711,0, 11.0.0.24       , 2016-01-23 19:25:08.708239 ,178
17811638,-87, 11.0.0.24       , 2016-01-23 19:24:08.112082 ,178
17811631,-94, 11.0.0.24       , 2016-01-23 19:24:02.794845 ,178
17811626,-91, 11.0.0.24       , 2016-01-23 19:23:56.646373 ,178
17811616,-87, 11.0.0.24       , 2016-01-23 19:23:51.66607  ,178
17811607,-98, 11.0.0.24       , 2016-01-23 19:23:46.555845 ,178
17811596,-102, 11.0.0.24       , 2016-01-23 19:23:40.257493 ,178
17811590,-42, 11.0.0.24       , 2016-01-23 19:23:35.240776 ,178
17811579,-83, 11.0.0.24       , 2016-01-23 19:23:30.240132 ,178
17811572,-86, 11.0.0.24       , 2016-01-23 19:23:24.551442 ,178
17811564,-87, 11.0.0.24       , 2016-01-23 19:23:19.551094 ,178
17811555,-88, 11.0.0.24       , 2016-01-23 19:23:14.541929 ,178
17811549,-86, 11.0.0.24       , 2016-01-23 19:23:09.525872 ,178
17811544,-96, 11.0.0.24       , 2016-01-23 19:23:04.584422 ,178
17811533,-96, 11.0.0.24       , 2016-01-23 19:22:58.232215 ,178
17811524,-98, 11.0.0.24       , 2016-01-23 19:22:50.456912 ,178
17811515,-95, 11.0.0.24       , 2016-01-23 19:22:44.104256 ,178
17811506,0, 11.0.0.24       , 2016-01-23 19:22:37.310444 ,178
17810868,0, 11.0.0.24       , 2016-01-23 19:14:11.739357 ,178
17809461,-103, 11.0.0.24       , 2016-01-23 19:00:06.192868 ,178
17809451,0, 11.0.0.24       , 2016-01-23 19:00:00.269085 ,178
17809401,-102, 11.0.0.24       , 2016-01-23 18:59:35.814403 ,178
17809375,-101, 11.0.0.24       , 2016-01-23 18:59:28.295373 ,178
17809364,-108, 11.0.0.24       , 2016-01-23 18:59:20.088826 ,178
17809342,0, 11.0.0.24       , 2016-01-23 18:59:13.408791 ,178
17809276,-92, 11.0.0.24       , 2016-01-23 18:58:48.760502 ,178
17809257,-112, 11.0.0.24       , 2016-01-23 18:58:42.891222 ,178
17809243,-89, 11.0.0.24       , 2016-01-23 18:58:34.99334  ,178
17809226,0, 11.0.0.24       , 2016-01-23 18:58:29.006853 ,178
17809111,-89, 11.0.0.24       , 2016-01-23 18:57:41.143293 ,178
17809092,-45, 11.0.0.24       , 2016-01-23 18:57:36.719302 ,178
17809075,-102, 11.0.0.24       , 2016-01-23 18:57:30.19036  ,178
17809050,-46, 11.0.0.24       , 2016-01-23 18:57:23.64759  ,178
17809037,-52, 11.0.0.24       , 2016-01-23 18:57:17.678419 ,178
17809016,-81, 11.0.0.24       , 2016-01-23 18:57:08.614918 ,178
17808966,-97, 11.0.0.24       , 2016-01-23 18:56:46.823501 ,178
17808956,-46, 11.0.0.24       , 2016-01-23 18:56:40.994622 ,178
17808943,-171, 11.0.0.24       , 2016-01-23 18:56:36.074623 ,178
17808910,-136, 11.0.0.24       , 2016-01-23 18:56:14.184728 ,178
17808890,-99, 11.0.0.24       , 2016-01-23 18:56:00.013226 ,178
17808874,-92, 11.0.0.24       , 2016-01-23 18:55:54.436283 ,178
17808865,-96, 11.0.0.24       , 2016-01-23 18:55:47.374736 ,178
17808853,0, 11.0.0.24       , 2016-01-23 18:55:39.083446 ,178
17808783,0, 11.0.0.24       , 2016-01-23 18:55:05.3868   ,178
17808702,-45, 11.0.0.24       , 2016-01-23 18:54:36.386827 ,178
17808690,-88, 11.0.0.24       , 2016-01-23 18:54:31.631547 ,178
17808676,0, 11.0.0.24       , 2016-01-23 18:54:26.512807 ,178
17808582,-172, 11.0.0.24       , 2016-01-23 18:53:45.362948 ,178
17808541,-101, 11.0.0.24       , 2016-01-23 18:53:25.715368 ,178
17808537,-113, 11.0.0.24       , 2016-01-23 18:53:20.719964 ,178
17808521,-121, 11.0.0.24       , 2016-01-23 18:53:12.747143 ,178
17808499,-124, 11.0.0.24       , 2016-01-23 18:53:03.731206 ,178
17808482,0, 11.0.0.24       , 2016-01-23 18:52:54.383269 ,178
17808342,-97, 11.0.0.24       , 2016-01-23 18:52:06.309124 ,178
17808307,-100, 11.0.0.24       , 2016-01-23 18:51:58.082021 ,178
17808271,-89, 11.0.0.24       , 2016-01-23 18:51:49.337075 ,178
17808259,-97, 11.0.0.24       , 2016-01-23 18:51:44.475131 ,178
17808241,-97, 11.0.0.24       , 2016-01-23 18:51:39.283139 ,178
17808221,-134, 11.0.0.24       , 2016-01-23 18:51:34.819846 ,178
17808167,-99, 11.0.0.24       , 2016-01-23 18:51:21.16715  ,178
17808143,0, 11.0.0.24       , 2016-01-23 18:51:16.516731 ,178
17807845,-96, 11.0.0.24       , 2016-01-23 18:49:36.942179 ,178
17807835,-118, 11.0.0.24       , 2016-01-23 18:49:31.499592 ,178
17807815,-105, 11.0.0.24       , 2016-01-23 18:49:22.249764 ,178
17807799,-117, 11.0.0.24       , 2016-01-23 18:49:15.448091 ,178
17807779,-48, 11.0.0.24       , 2016-01-23 18:49:06.453797 ,178
17807770,-89, 11.0.0.24       , 2016-01-23 18:49:01.914933 ,178
17807752,-140, 11.0.0.24       , 2016-01-23 18:48:55.59246  ,178
17807714,-60, 11.0.0.24       , 2016-01-23 18:48:40.904343 ,178
17807673,-101, 11.0.0.24       , 2016-01-23 18:48:29.363073 ,178
17807660,-121, 11.0.0.24       , 2016-01-23 18:48:23.49359  ,178
17807636,-127, 11.0.0.24       , 2016-01-23 18:48:14.203214 ,178
17807598,0, 11.0.0.24       , 2016-01-23 18:47:58.581518 ,178
17807494,0, 11.0.0.24       , 2016-01-23 18:47:04.423292 ,178
17807430,-101, 11.0.0.24       , 2016-01-23 18:46:36.089297 ,178
17807417,-117, 11.0.0.24       , 2016-01-23 18:46:29.555916 ,178
17807391,-176, 11.0.0.24       , 2016-01-23 18:46:18.521363 ,178
17807349,-87, 11.0.0.24       , 2016-01-23 18:45:56.206289 ,178
17807338,-106, 11.0.0.24       , 2016-01-23 18:45:51.503068 ,178
17807301,-158, 11.0.0.24       , 2016-01-23 18:45:41.368392 ,178
17807221,-101, 11.0.0.24       , 2016-01-23 18:45:22.775356 ,178
17807193,-152, 11.0.0.24       , 2016-01-23 18:45:16.007445 ,178
17807126,-149, 11.0.0.24       , 2016-01-23 18:44:59.838653 ,178
17807073,-105, 11.0.0.24       , 2016-01-23 18:44:43.441769 ,178
17807044,-158, 11.0.0.24       , 2016-01-23 18:44:36.434727 ,178
17806990,-120, 11.0.0.24       , 2016-01-23 18:44:18.676821 ,178
17806955,-47, 11.0.0.24       , 2016-01-23 18:44:09.218535 ,178
17806936,-88, 11.0.0.24       , 2016-01-23 18:44:04.14578  ,178
17806916,-113, 11.0.0.24       , 2016-01-23 18:43:59.656785 ,178
17806879,-100, 11.0.0.24       , 2016-01-23 18:43:51.103113 ,178
17806861,-167, 11.0.0.24       , 2016-01-23 18:43:45.908983 ,178
17806789,-111, 11.0.0.24       , 2016-01-23 18:43:25.62532  ,178
17806750,-77, 11.0.0.24       , 2016-01-23 18:43:16.844073 ,178
17806670,-119, 11.0.0.24       , 2016-01-23 18:42:56.657239 ,178
17806627,0, 11.0.0.24       , 2016-01-23 18:42:46.710065 ,178
17806492,-100, 11.0.0.24       , 2016-01-23 18:42:02.992007 ,178
17806473,-94, 11.0.0.24       , 2016-01-23 18:41:57.038753 ,178
17806466,0, 11.0.0.24       , 2016-01-23 18:41:52.70427  ,178
17806340,-47, 11.0.0.24       , 2016-01-23 18:41:03.554812 ,178
17806328,-114, 11.0.0.24       , 2016-01-23 18:40:57.027063 ,178
17806304,-108, 11.0.0.24       , 2016-01-23 18:40:48.627212 ,178
17806290,-108, 11.0.0.24       , 2016-01-23 18:40:41.379413 ,178
17806277,-91, 11.0.0.24       , 2016-01-23 18:40:33.917236 ,178
17806268,0, 11.0.0.24       , 2016-01-23 18:40:28.787853 ,178
17806204,-77, 11.0.0.24       , 2016-01-23 18:39:54.208193 ,178
17806164,-120, 11.0.0.24       , 2016-01-23 18:39:34.85581  ,178
17806127,-100, 11.0.0.24       , 2016-01-23 18:39:21.440846 ,178
17806122,-103, 11.0.0.24       , 2016-01-23 18:39:16.63272  ,178
17806103,-136, 11.0.0.24       , 2016-01-23 18:39:09.321729 ,178
17806072,-90, 11.0.0.24       , 2016-01-23 18:38:56.673976 ,178
17806055,-89, 11.0.0.24       , 2016-01-23 18:38:50.052045 ,178
17806044,-44, 11.0.0.24       , 2016-01-23 18:38:45.613748 ,178
17806034,-100, 11.0.0.24       , 2016-01-23 18:38:40.565407 ,178
17806016,-108, 11.0.0.24       , 2016-01-23 18:38:31.647495 ,178
17805995,0, 11.0.0.24       , 2016-01-23 18:38:24.503024 ,178
17805850,0, 11.0.0.24       , 2016-01-23 18:37:26.799597 ,178
17805696,-124, 11.0.0.24       , 2016-01-23 18:36:39.141453 ,178
17805648,0, 11.0.0.24       , 2016-01-23 18:36:24.58563  ,178
17805462,-86, 11.0.0.24       , 2016-01-23 18:35:24.109903 ,178
17805446,0, 11.0.0.24       , 2016-01-23 18:35:19.456388 ,178
17805285,0, 11.0.0.24       , 2016-01-23 18:34:34.589703 ,178
17805183,0, 11.0.0.24       , 2016-01-23 18:34:03.659106 ,178
17805106,-94, 11.0.0.24       , 2016-01-23 18:33:40.312329 ,178
17805088,0, 11.0.0.24       , 2016-01-23 18:33:35.242464 ,178
17804894,0, 11.0.0.24       , 2016-01-23 18:32:42.893753 ,178
17804660,-134, 11.0.0.24       , 2016-01-23 18:31:32.076066 ,178
17804628,-121, 11.0.0.24       , 2016-01-23 18:31:17.576387 ,178
17804598,-94, 11.0.0.24       , 2016-01-23 18:31:06.921731 ,178
17804577,-84, 11.0.0.24       , 2016-01-23 18:30:59.257687 ,178
17804564,-114, 11.0.0.24       , 2016-01-23 18:30:53.22857  ,178
17804534,-121, 11.0.0.24       , 2016-01-23 18:30:43.23159  ,178
17804502,-114, 11.0.0.24       , 2016-01-23 18:30:33.225482 ,178
17804476,-93, 11.0.0.24       , 2016-01-23 18:30:23.240893 ,178
17804450,-89, 11.0.0.24       , 2016-01-23 18:30:15.727038 ,178
17804437,-163, 11.0.0.24       , 2016-01-23 18:30:08.587793 ,178
17804374,-172, 11.0.0.24       , 2016-01-23 18:29:47.495133 ,178
17804322,-106, 11.0.0.24       , 2016-01-23 18:29:25.08886  ,178
17804306,-45, 11.0.0.24       , 2016-01-23 18:29:15.730099 ,178
17804299,-123, 11.0.0.24       , 2016-01-23 18:29:10.683749 ,178
17804278,-96, 11.0.0.24       , 2016-01-23 18:28:59.978505 ,178
17804265,-43, 11.0.0.24       , 2016-01-23 18:28:54.966342 ,178
17804259,-98, 11.0.0.24       , 2016-01-23 18:28:49.964658 ,178
17804245,-85, 11.0.0.24       , 2016-01-23 18:28:44.953881 ,178
17804233,-93, 11.0.0.24       , 2016-01-23 18:28:39.510111 ,178
17804214,-42, 11.0.0.24       , 2016-01-23 18:28:33.791592 ,178
17804201,-85, 11.0.0.24       , 2016-01-23 18:28:28.616077 ,178
17804187,-89, 11.0.0.24       , 2016-01-23 18:28:23.555679 ,178
17804163,-50, 11.0.0.24       , 2016-01-23 18:28:17.051627 ,178
17804143,-84, 11.0.0.24       , 2016-01-23 18:28:08.644555 ,178
17804122,-84, 11.0.0.24       , 2016-01-23 18:28:02.356237 ,178
17804111,-51, 11.0.0.24       , 2016-01-23 18:27:56.60999  ,178
17804087,-84, 11.0.0.24       , 2016-01-23 18:27:49.556566 ,178
17804079,-91, 11.0.0.24       , 2016-01-23 18:27:44.91586  ,178
17804065,-109, 11.0.0.24       , 2016-01-23 18:27:37.955633 ,178
17804046,-60, 11.0.0.24       , 2016-01-23 18:27:29.094388 ,178
17804017,-82, 11.0.0.24       , 2016-01-23 18:27:15.319777 ,178
17804002,-86, 11.0.0.24       , 2016-01-23 18:27:10.853634 ,178
17803983,-87, 11.0.0.24       , 2016-01-23 18:27:04.916106 ,178
17803971,-109, 11.0.0.24       , 2016-01-23 18:26:57.974574 ,178
